"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"TAXON"	"taxaname.orig"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"PSEUDOCLOEON"	"PSEUDOCLOEON.FRONDALE"	"PSEUDOCLOEON.FRONDALE"	"PSEUDOCLOEON frondale"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"PSEUDOCLOEON"	"PSEUDOCLOEON.PROPINQUUM"	"PSEUDOCLOEON.PROPINQUUM"	"PSEUDOCLOEON propinquum"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"PSEUDOCLOEON"	NA	"PSEUDOCLOEON"	"PSEUDOCLOEON"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	NA	NA	"BAETIDAE"	"ACENTRELLA/PLAUDITUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"METRETOPODIDAE"	NA	NA	NA	"SIPHLOPLECTON"	NA	"SIPHLOPLECTON"	"SIPHLOPLECTON"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"SIPHLONURIDAE"	NA	NA	NA	"PARAMELETUS"	NA	"PARAMELETUS"	"PARAMELETUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"SIPHLONURIDAE"	NA	NA	NA	"SIPHLONURUS"	NA	"SIPHLONURUS"	"SIPHLONURUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"AESHNA"	"AESHNA.INTERRUPTA"	"AESHNA.INTERRUPTA"	"AESHNA interrupta"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"AESHNA"	"AESHNA.SITCHENSIS"	"AESHNA.SITCHENSIS"	"AESHNA sitchensis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"AESHNA"	"AESHNA.TUBERCULIFERA"	"AESHNA.TUBERCULIFERA"	"AESHNA tuberculifera"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"AESHNA"	"AESHNA.UMBROSA"	"AESHNA.UMBROSA"	"AESHNA umbrosa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"AESHNA"	NA	"AESHNA"	"AESHNA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"ANAX"	NA	"ANAX"	"ANAX"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"BASIAESCHNA"	"BASIAESCHNA.JANATA"	"BASIAESCHNA.JANATA"	"BASIAESCHNA janata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"BASIAESCHNA"	NA	"BASIAESCHNA"	"BASIAESCHNA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"BOYERIA"	"BOYERIA.GRAFIANA"	"BOYERIA.GRAFIANA"	"BOYERIA grafiana"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"BOYERIA"	"BOYERIA.VINOSA"	"BOYERIA.VINOSA"	"BOYERIA vinosa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"AESHNIDAE"	NA	NA	NA	"BOYERIA"	NA	"BOYERIA"	"BOYERIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULEGASTRIDAE"	NA	NA	NA	"CORDULEGASTER"	"CORDULEGASTER.DIASTATOPS"	"CORDULEGASTER.DIASTATOPS"	"CORDULEGASTER diastatops"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULEGASTRIDAE"	NA	NA	NA	"CORDULEGASTER"	"CORDULEGASTER.MACULATA"	"CORDULEGASTER.MACULATA"	"CORDULEGASTER maculata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULEGASTRIDAE"	NA	NA	NA	"CORDULEGASTER"	NA	"CORDULEGASTER"	"CORDULEGASTER"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULIIDAE"	"CORDULIINAE"	NA	NA	"CORDULIA"	NA	"CORDULIA"	"CORDULIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULIIDAE"	"CORDULIINAE"	NA	NA	"SOMATOCHLORA"	"SOMATOCHLORA.ELONGATA"	"SOMATOCHLORA.ELONGATA"	"SOMATOCHLORA elongata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULIIDAE"	"CORDULIINAE"	NA	NA	"SOMATOCHLORA"	NA	"SOMATOCHLORA"	"SOMATOCHLORA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULIIDAE"	"MACROMIINAE"	NA	NA	"MACROMIA"	NA	"MACROMIA"	"MACROMIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"ARIGOMPHUS"	"ARIGOMPHUS.VILLOSIPES"	"ARIGOMPHUS.VILLOSIPES"	"ARIGOMPHUS villosipes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"ARIGOMPHUS"	NA	"ARIGOMPHUS"	"ARIGOMPHUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"DROMOGOMPHUS"	NA	"DROMOGOMPHUS"	"DROMOGOMPHUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"HAGENIUS"	NA	"HAGENIUS"	"HAGENIUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"LANTHUS"	"LANTHUS.PARVULUS"	"LANTHUS.PARVULUS"	"LANTHUS parvulus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"LANTHUS"	NA	"LANTHUS"	"LANTHUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OPHIOGOMPHUS"	"OPHIOGOMPHUS.CAROLUS"	"OPHIOGOMPHUS.CAROLUS"	"OPHIOGOMPHUS carolus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OPHIOGOMPHUS"	"OPHIOGOMPHUS.MAINENSIS"	"OPHIOGOMPHUS.MAINENSIS"	"OPHIOGOMPHUS mainensis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OPHIOGOMPHUS"	"OPHIOGOMPHUS.RUPINSULENSIS"	"OPHIOGOMPHUS.RUPINSULENSIS"	"OPHIOGOMPHUS rupinsulensis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OPHIOGOMPHUS"	NA	"OPHIOGOMPHUS"	"OPHIOGOMPHUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"STYLOGOMPHUS"	"STYLOGOMPHUS.ALBISTYLUS"	"STYLOGOMPHUS.ALBISTYLUS"	"STYLOGOMPHUS albistylus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"STYLOGOMPHUS"	NA	"STYLOGOMPHUS"	"STYLOGOMPHUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"LIBELLULIDAE"	NA	NA	NA	"ERYTHEMIS"	"ERYTHEMIS.SIMPLICICOLLIS"	"ERYTHEMIS.SIMPLICICOLLIS"	"ERYTHEMIS simplicicollis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"LIBELLULIDAE"	NA	NA	NA	"LIBELLULA"	"LIBELLULA.PULCHELLA"	"LIBELLULA.PULCHELLA"	"LIBELLULA pulchella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"LIBELLULIDAE"	NA	NA	NA	"SYMPETRUM"	NA	"SYMPETRUM"	"SYMPETRUM"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"CALOPTERYGIDAE"	NA	NA	NA	"CALOPTERYX"	"CALOPTERYX.AEQUABILIS"	"CALOPTERYX.AEQUABILIS"	"CALOPTERYX aequabilis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"CALOPTERYGIDAE"	NA	NA	NA	"CALOPTERYX"	"CALOPTERYX.AMATA"	"CALOPTERYX.AMATA"	"CALOPTERYX amata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"CALOPTERYGIDAE"	NA	NA	NA	"CALOPTERYX"	"CALOPTERYX.MACULATA"	"CALOPTERYX.MACULATA"	"CALOPTERYX maculata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"CALOPTERYGIDAE"	NA	NA	NA	"CALOPTERYX"	NA	"CALOPTERYX"	"CALOPTERYX"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"AMPHIAGRION"	NA	"AMPHIAGRION"	"AMPHIAGRION"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"ARGIA"	NA	"ARGIA"	"ARGIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"CHROMAGRION"	"CHROMAGRION.CONDITUM"	"CHROMAGRION.CONDITUM"	"CHROMAGRION conditum"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"CHROMAGRION"	NA	"CHROMAGRION"	"CHROMAGRION"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"COENAGRION"	"COENAGRION.ENNALAGMA"	"COENAGRION.ENNALAGMA"	"COENAGRION/ENNALAGMA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"COENAGRION"	NA	"COENAGRION"	"COENAGRION"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"ENALLAGMA"	NA	"ENALLAGMA"	"ENALLAGMA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"ISCHNURA"	NA	"ISCHNURA"	"ISCHNURA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	"NEHALENNIA"	NA	"NEHALENNIA"	"NEHALENNIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"LESTIDAE"	NA	NA	NA	"LESTES"	NA	"LESTES"	"LESTES"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"NEMATOMORPHA"	NA	NA	NA	NA	NA	NA	NA	"GORDIOIDEA"	NA	NA	NA	"GORDIIDAE"	NA	NA	NA	"GORDIUS"	"GORDIUS.ROBUSTUS"	"GORDIUS.ROBUSTUS"	"GORDIUS robustus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"NEMATOMORPHA"	NA	NA	NA	NA	NA	NA	NA	"GORDIOIDEA"	NA	NA	NA	"GORDIIDAE"	NA	NA	NA	"GORDIUS"	NA	"GORDIUS"	"GORDIUS"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"ARHYNCHOBDELLIDA"	"ERPOBDELLIFORMES"	NA	NA	"ERPOBDELLIDAE"	"ERPOBDELLINAE"	NA	NA	"ERPOBDELLA"	"ERPOBDELLA.PUNCTATA"	"ERPOBDELLA.PUNCTATA"	"ERPOBDELLA punctata"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"ARHYNCHOBDELLIDA"	"ERPOBDELLIFORMES"	NA	NA	"ERPOBDELLIDAE"	"ERPOBDELLINAE"	NA	NA	"MOOREOBDELLA"	"MOOREOBDELLA.FERVIDA"	"MOOREOBDELLA.FERVIDA"	"MOOREOBDELLA fervida"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"ARHYNCHOBDELLIDA"	"ERPOBDELLIFORMES"	NA	NA	"ERPOBDELLIDAE"	"ERPOBDELLINAE"	NA	NA	"NEPHELOPSIS"	"NEPHELOPSIS.OBSCURA"	"NEPHELOPSIS.OBSCURA"	"NEPHELOPSIS obscura"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"ARHYNCHOBDELLIDA"	"ERPOBDELLIFORMES"	NA	NA	"ERPOBDELLIDAE"	NA	NA	NA	"DINA"	NA	"DINA"	"DINA"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"ARHYNCHOBDELLIDA"	NA	NA	NA	"HIRUDINIDAE"	"MACROBDELLINAE"	NA	NA	"MACROBDELLA"	NA	"MACROBDELLA"	"MACROBDELLA"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"GLOSSIPHONIINAE"	NA	NA	"DESSEROBDELLA"	"DESSEROBDELLA.PICTA"	"DESSEROBDELLA.PICTA"	"DESSEROBDELLA picta"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"GLOSSIPHONIINAE"	NA	NA	"GLOSSIPHONIA"	"GLOSSIPHONIA.COMPLANATA"	"GLOSSIPHONIA.COMPLANATA"	"GLOSSIPHONIA complanata"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"GLOSSIPHONIINAE"	NA	NA	"PLACOBDELLA"	"PLACOBDELLA.MULTILINEATA"	"PLACOBDELLA.MULTILINEATA"	"PLACOBDELLA multilineata"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"GLOSSIPHONIINAE"	NA	NA	"PLACOBDELLA"	"PLACOBDELLA.ORNATA"	"PLACOBDELLA.ORNATA"	"PLACOBDELLA ornata"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"GLOSSIPHONIINAE"	NA	NA	"PLACOBDELLA"	NA	"PLACOBDELLA"	"PLACOBDELLA"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"HAEMENTERIINAE"	NA	NA	"GLOIOBDELLA"	"GLOIOBDELLA.ELONGATA"	"GLOIOBDELLA.ELONGATA"	"GLOIOBDELLA elongata"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"HAEMENTERIINAE"	NA	NA	"HELOBDELLA"	"HELOBDELLA.FUSCA"	"HELOBDELLA.FUSCA"	"HELOBDELLA fusca"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"GLOSSIPHONIIDAE"	"HAEMENTERIINAE"	NA	NA	"HELOBDELLA"	"HELOBDELLA.STAGNALIS"	"HELOBDELLA.STAGNALIS"	"HELOBDELLA stagnalis"
