"","location_id","site_id","bio_sample","turbidity","chloride_mg","tp_ug","tn_mg","alkalinity","sulfate_mg","silt_rating","finesed_perc"
"1628",502314,"553900000033","2014.088",0.1,82.1,23.7,1.48,135,7.83,4,18
"1629",500912,"553901000001","2012.112",1.6,60.4,12.8,0.32,139,7.05,4,6
"1630",500912,"553901000001","2013.139",1.84,118,11.3,0.36,149,6.19,NA,20
"1631",500912,"553901000001","2014.092",2.41,72.5,14.6,0.38,153.5,6.09,5,13
"1632",508501,"553901000012","2014.093",0.86,42.85,11.5,0.34,138,5.4,3,4
"1633",508501,"553901000012","2016.091",2.53,42.45,25.4,0.42,155,11.06,4,7
"1634",508472,"553903000001","2014.083",0.38,73.5,7.48,0.49,121,3.82,NA,NA
"1635",505376,"554100000014","2012.114",3.8,2.61,8.42,0.18,33,4.96,2,13
"1636",505376,"554100000014","2020.117",0,9.4,2.5,0.15,54.5,4.48,1,0
"1637",515407,"554105000016","2016.032",0.4,1,8.32,0.33,9,3.83,1,3
"1638",508513,"554400000003","2014.078",1.64,26,14.5,0.26,143.5,5.02,1,6
"1639",515422,"554400000012","2016.090",2.01,14.7,11.1,0.19,130,7.5,3,4
"1640",502319,"554500000011","2006.132",1.81,18.2,10.4,0.27,58.2,6.68,3,10
"1641",502320,"554600000039","2016.074",2.6,15,2.5,0.05,80,9.56,2,0
"1642",505379,"554600000174","2012.064",0.2,2,5.23,0.11,20,7.9,2,3
"1643",502321,"554615000031","2006.080",2.25,41.9,21.8,0.29,45,2.66,4,10
"1644",502322,"554800000006","2006.099",0.2,2.85,9.96,0.3,113,4.83,NA,6
"1645",502322,"554800000006","2014.076",0.88,2.06,12,0.3,128,4.49,3,1
"1646",502323,"556300000012","2006.072",0.53,8.76,17.6,0.35,195,7.44,2,4
"1647",502323,"556300000012","2016.088",0.28,7.13,10.8,0.34,177,7.81,4,4
"1648",515420,"556600000006","2016.089",0.2,19.3,7.15,0.36,116,7.15,1,9
"1649",523034,"556601000023","2020.046",NA,1,10,0.4,45.1,1.45,4,2
"1650",508455,"556602000001","2016.077",0.2,0.44,2.5,0.29,6,3.16,1,1
"1651",515409,"556700000013","2016.038",2.9,12.8,11.4,0.52,122,7.71,2,2
"1652",502324,"556707000005","2003.028",0.51,0.34,39,0.43,48.6,8.16,0,0
"1653",502325,"557200000007","2006.071",0.54,1,12.3,0.37,38.8,4.68,2,1
"1654",502325,"557200000007","2016.033",0.87,0.36,13.9,0.49,33,4.04,2,0
"1655",502326,"560200000007","2013.001",1.47,12.4,22.1,0.34,237,490.92,5,0
"1656",502326,"560200000007","2015.158",1.47,40.34,18.2,0.53,202,309.48,3,3
"1657",502327,"560200000022","2004.185",3.42,23.5,66,0.57,321,100,NA,0
"1658",505389,"560402000010","2011.096",NA,11.2,20.7,NA,185,NA,2,2
"1659",502331,"570000000131","2003.120",1.8,21.3,15,0.39,82,11.1,1,0
"1660",502332,"570000000218","2007.115",2.23,33.8,22.8,0.81,117,16.2,3,8
"1661",502332,"570000000218","2015.152",0.66,24.94,5.79,0.31,88,10.07,3,0
"1662",502333,"570000000230","2007.141",0.2,23,7.28,0.31,89.9,10.9,NA,NA
"1663",502333,"570000000230","2010.106",0.48,23.1,13.2,0.28,94.5,9.29,2,4
"1664",502333,"570000000230","2018.135",0.93,16,25.5,0.43,84,8.47,3,7
"1665",502334,"570000000231","2007.117",0.1,14.3,2.5,0.21,87.4,9.7,3,9
"1666",502334,"570000000231","2010.107",1.48,17.7,9.72,0.21,91.8,9.07,2,0
"1667",502334,"570000000231","2015.154",0.33,21.4,5.22,0.31,82.5,9.74,3,0
"1668",502334,"570000000231","2018.136",NA,13.9,6.29,0.37,82,8.06,3,3
"1669",502335,"570000000240","2007.116",0.2,14.3,2.5,0.21,87.4,9.7,3,9
"1670",521431,"570000000241","2018.137",NA,11.4,7.47,0.32,81,6.9,2,2
"1671",505396,"570000000301","2016.034",0.6,13.6,7.8,0.27,80,9.61,3,5
"1672",500831,"570000000329","2019.138",0.5,12.5,9,0.23,96,7.122,2,3
"1673",502339,"570700000018","2003.139",32,16.6,55,0.34,124,12.1,3,0
"1674",502339,"570700000018","2011.090",NA,7.52,31.7,NA,121,NA,4,2
"1675",502339,"570700000018","2016.078",32.9,24.1,47.6,0.45,157,21.88,4,0
"1676",502340,"570700000107","2011.085",NA,7.37,16.2,NA,103,NA,3,0
"1677",502341,"570700000109","2007.120",NA,NA,NA,NA,NA,NA,4,17
"1678",502341,"570700000109","2016.079",4.97,11.5,24.3,0.32,102,7.27,3,0
"1679",505406,"570708000007","2011.091",NA,1,7.58,NA,48.3,NA,1,6
"1680",502343,"570709000008","2003.119",11.4,1.17,21,0.28,83.8,4.02,3,0
"1681",502343,"570709000008","2019.134",7.5,1,25,0.27,141.5,5.068,5,5
"1682",502344,"570710000047","2003.127",0.73,24.1,9,0.13,91.3,7.71,NA,5
"1683",502344,"570710000047","2004.166",0.28,33.8,7,0.18,125,6.54,2,1
"1684",502344,"570710000047","2015.140",0.6,37.255,14.7,0.18,121,10,3,3
"1685",510059,"571100000005","2015.141",2.41,41.69,15.5,0.3,110,20.19,3,0
"1686",510058,"571100000060","2015.142",1.24,39.47,18.9,0.55,103,14,3,4
"1687",502346,"571100000062","2003.121",1.2,26,8,0.33,90.6,8.54,3,1
"1688",502346,"571100000062","2007.119",0.58,35.9,32.7,1.56,116,13.3,3,0
"1689",502347,"571100000065","2003.122",0.53,25.3,8,0.29,90.6,8.4,3,1
"1690",502347,"571100000065","2015.143",0.75,35.5,7.65,0.38,106,10.83,3,6
"1691",502350,"571104150011","2003.096",0.25,15.2,5,0.14,79.2,4.85,0,1
"1692",502350,"571104150011","2015.150",0.33,25.72,2.5,0.15,81,6.21,1,0
"1693",522746,"571110000002","2019.143",1.9,73.4,61,0.35,177.5,62.325,5,3
"1694",522744,"571112000006","2019.144",0.4,10.4,11,0.24,95,7.804,4,0
"1695",505412,"571112000015","2015.153",0.96,12.43,6.63,0.67,92,2.37,2,0
"1696",505412,"571112000015","2016.042",1.5,8.81,7.98,0.55,81,10.34,3,2
"1697",502352,"571112050010","2003.095",0.2,0.74,5,0.05,59,6.63,1,1
"1698",502353,"571114000005","2007.121",NA,NA,NA,NA,NA,NA,3,0
"1699",505413,"571300000005","2015.147",3.37,17.31,15.8,0.44,107,61.25,5,0
"1700",522740,"572600000003","2019.130",0.2,3.04,7,0.19,74.5,5.429,3,3
"1701",522743,"572700000002","2019.141",2.2,3.78,48,1.38,93,10.266,4,3
"1702",522741,"572800000007","2019.139",0,11.9,9,0.3,81,4.799,3,2
"1703",522742,"572900000002","2019.140",0,3.87,14,0.14,67,6.682,4,1
"1704",522739,"580000000200","2019.129",0.27,13.8,10,0.52,109,12.16,3,0
"1705",502354,"580000000236","2011.087",NA,5.12,6.62,NA,91.8,NA,3,4
"1706",502354,"580000000236","2015.155",0.32,10.52,5.69,0.67,104,8.71,2,2
"1707",502356,"580000000325","2007.104",0.2,9.37,5.09,0.39,128,9.35,2,0
"1708",502356,"580000000325","2015.145",0.28,10.12,5.9,0.39,114.5,7.94,1,3
"1709",502356,"580000000325","2016.036",NA,9.94,6.63,0.31,108,9.19,2,4
"1710",502357,"580000000369","2004.122",0.2,1,7,0.29,98.7,6.69,2,3
"1711",510287,"580100000067","2015.144",0.92,17.5,109,0.49,67,10.41,3,2
"1712",510287,"580100000067","2019.126",0.37,13.4,31,0.78,69.5,7.67,4,1
"1713",522738,"580300000013","2019.128",0.46,14.1,16,0.29,91,5.692,3,0
"1714",502360,"581700000005","2007.105",0.2,11.3,5.44,1.06,123,10.4,3,6
"1715",502360,"581700000005","2019.127",0.2,11.8,8,0.9,126,7.873,3,1
"1716",510208,"581702000002","2015.139",0.92,14.21,12.2,0.95,145,9.72,NA,3
"1717",510280,"582800000009","2015.146",0.62,1,6.16,0.3,32,6.1,2,4
"1718",510280,"582800000009","2016.035",0,1,8.25,0.3,36,7.01,2,8
"1719",502363,"590000000329","2008.093",1.23,9.93,10.1,0.24,94.6,4.77,1,8
"1720",502363,"590000000329","2013.119",NA,12.4,9.24,0.26,109,4.72,1,15
"1721",502368,"590000000470","2014.068",1.17,24.4,32.2,0.5,167,4.97,2,1
"1722",502368,"590000000470","2018.088",1.6,27.8,28.6,0.44,140,3.56,2,9
"1723",502369,"590000000477","2008.092",0.75,18.8,27.5,0.38,139,5.39,1,2
"1724",502371,"590000000480","2003.029",NA,54.9,NA,NA,87.8,NA,2,0
"1725",502372,"590000000482","2008.091",0.64,17,5.49,0.38,135,4.54,1,2
"1726",502372,"590000000482","2018.089",1.29,25,9.47,0.42,141,3.43,2,4
"1727",521548,"590000000495","2018.090",1.14,20,9,0.43,135,3.66,1,13
"1728",502375,"590000000554","2007.101",0.2,10.6,8,0.35,103,4.35,1,0
"1729",502376,"590000000555","2013.121",0.24,6.16,6.26,0.21,102,3.58,1,0
"1730",502378,"590100000106","2008.090",0.24,1,5.93,0.05,31.6,6.7,1,1
"1731",521549,"590100000122","2018.092",1.37,1,8.4,0.17,40,5.05,3,1
"1732",521434,"590107000002","2018.087",1.25,29.4,9.94,0.14,80,7.31,4,2
"1733",502379,"590107000028","2003.033",NA,42,14,0.18,67.2,NA,3,2
"1734",502381,"590900000001","2007.103",0.2,1,9.13,0.18,53.7,4.28,1,0
"1735",502381,"590900000001","2013.118",0.71,1,7.84,0.14,47,4.32,2,4
"1736",502383,"591401010037","2008.031",0.31,1,7.44,0.37,1.4,3.34,0,0
"1737",502383,"591401010037","2009.085",0.2,1,5.62,0.26,1.5,3.22,0,0
"1738",502383,"591401010037","2018.039",3.9,1,5.91,0.31,2.12,3.1,1,0
"1739",502388,"591410000001","2003.106",1.2,0.32,8,0.22,0.5,2.66,0,0
"1740",502388,"591410000001","2004.151",0.32,1,10,0.23,0.34,2.52,1,1
"1741",502388,"591410000001","2018.038",0.9,1,21.5,0.4,1.21,1.17,1,6
"1742",502594,"592100000016","2013.120",0.47,1,7.71,0.34,220,NA,1,0
"1743",521547,"592500000016","2018.091",0.57,1,13.4,0.38,4.42,1.52,0,4
"1744",502391,"592500000018","2003.107",1.2,0.52,9,0.3,0.5,3.02,1,0
"1745",502391,"592500000018","2004.150",0.35,1,10,0.22,4.15,3.4,1,1
"1746",502391,"592500000018","2005.132",0.32,1,9.96,0.26,-0.41,3.04,0,2
"1747",523003,"592500000025","2020.033",0.2,1,14.5,0.32,1,1.52,1,0
"1748",502393,"592500000042","2008.030",0.52,1,16.9,0.45,0.5,1.8,1,3
"1749",502396,"592600000016","2018.081",1.65,1,12.6,0.31,4.97,1.92,1,0
"1750",502401,"592700000002","2008.094",2.39,31,5.88,0.54,190,5.05,2,5
"1751",502401,"592700000002","2018.079",0.56,42.75,8.03,0.42,198,3.5,3,5
"1752",502401,"592700000002","2019.122",0.44,32.6,9,0.42,177.5,4.182,4,0
"1753",502402,"592700000004","2004.147",1.37,17.8,23,0.93,226,5.92,4,5
"1754",502403,"592700000007","2003.109",0.95,74,5,0.41,292,8,3,35
"1755",502404,"592700000008","2003.108",0.95,74,5,0.41,292,8,3,15
"1756",502405,"592800000002","2003.026",1.6,19.2,9,0.45,198,5.43,2,2
"1757",502405,"592800000002","2004.149",0.72,17.3,7,0.49,202,5.72,4,1
"1758",502405,"592800000002","2018.080",0.96,29.2,9.15,0.48,194,3.67,4,7
"1759",502406,"592800000007","2004.146",0.65,14.4,5,0.49,202,5.44,4,2
"1760",502408,"592800000038","2003.027",1.5,13.5,12,0.34,176,5.11,1,1
"1761",502408,"592800000038","2013.102",0.68,14.1,6.7,0.39,183,4.82,2,1
"1762",502409,"592815000006","2013.103",0.21,5.74,7.85,0.36,111,5.05,1,0
"1763",502592,"592818000009","2013.104",0.2,1,6.81,0.35,68,5.39,0,0
"1764",502597,"593500000012","2013.105",0.2,1,7.7,0.05,15.5,4.09,0,2
"1765",502411,"600000000092","2003.061",0.88,23.4,103,0.86,107,6.26,0,7
"1766",502411,"600000000092","2008.034",0.8,18.1,28.6,0.47,99.1,5.49,2,3
"1767",502411,"600000000092","2013.062",0.67,15,24.5,0.4,93,4.89,2,6
"1768",502411,"600000000092","2020.031",0,21,138,1.38,93.5,5.19,3,11
"1769",502412,"600000000101","2008.035",0.52,15.6,10.4,0.39,86.4,4.94,2,5
"1770",502412,"600000000101","2020.032",0,15.9,14.7,0.36,74.9,4.07,2,0
"1771",506367,"600000000149","2013.112",2.01,19.8,19.9,0.46,124,4.57,1,8
"1772",502413,"600000000151","2006.097",0.84,18.7,16.8,0.47,114,4.86,0,0
"1773",502413,"600000000151","2018.033",0,27.6,25.2,0.57,136,3.37,2,3
"1774",502415,"600100000086","2018.018",4.1,1,9.68,0.16,18,4.9,1,5
"1775",502416,"600200000005","2018.032",3.9,36,14.7,0.72,100,7.14,4,0
"1776",521456,"600500000001","2019.121",1.32,22.6,17,0.25,193,6.407,3,0
"1777",510256,"600500000019","2015.169",1.64,22.67,9.72,0.34,231,8.63,2,6
"1778",505423,"600600000015","2012.085",0.65,9.24,5.96,0.31,68,4.17,3,1
"1779",502418,"600600000031","2008.028",1.13,8.09,13.2,0.39,50.3,4.5,3,6
"1780",506494,"600600000071","2013.116",0.47,3.81,7.62,0.32,33,3.36,2,3
"1781",502419,"600601000018","2006.092",0.32,17.1,8.85,0.16,237,3.09,2,19
"1782",502421,"600702000016","2019.120",1,1,11,0.16,1.5,3.109,1,0
"1783",502422,"600702000023","2005.079",0.2,1,5.79,0.15,0.5,4.51,0,0
"1784",502422,"600702000023","2005.160",0.2,1,5.79,0.15,0.5,4.51,0,0
"1785",522440,"600702010001","2018.015",1.25,1,8.59,0.21,1.48,3.26,0,5
"1786",502424,"600704000020","2018.014",1.34,24.9,12.5,0.26,28.02,3.34,1,4
"1787",502425,"600704020001","2013.101",0.67,1,9.01,0.1,5,3.28,0,1
"1788",502425,"600704020001","2018.016",4.66,1,9.94,0.28,7.14,2.37,1,3
"1789",502426,"601000000003","2006.096",0.95,22.9,12.8,0.39,71.7,6.36,2,4
"1790",502426,"601000000003","2008.024",1.48,24,15.3,0.66,65.8,7.04,2,7
"1791",502426,"601000000003","2018.034",2.52,23.8,12.6,0.45,74,2.98,3,9
"1792",502427,"601000000008","2008.025",2.45,16.7,18.5,0.7,55.5,6.16,3,5
"1793",502427,"601000000008","2013.117",1.33,26.6,12.2,0.34,71.5,5.78,4,4
"1794",502428,"601000000015","2003.046",3,28.4,14,0.39,79.1,6.69,3,13
"1795",502428,"601000000015","2004.148",1.62,16.2,14,0.22,56.2,6.9,4,4
"1796",502428,"601000000015","2005.078",5.05,24.9,15,0.24,78.7,3.67,4,6
"1797",502428,"601000000015","2005.159",5.05,24.9,15,0.24,78.7,3.67,4,6
"1798",502428,"601000000015","2006.095",NA,18.4,17.5,0.25,69.4,5.74,5,5
"1799",502428,"601000000015","2008.026",2.8,18.6,17.2,0.46,59.5,6.53,3,3
"1800",502428,"601000000015","2018.017",4.93,18.7,16.2,0.22,70,2.26,5,21
"1801",502431,"601000000022","2006.094",1.71,11.3,14.3,0.4,54.2,9.71,4,16
"1802",502432,"601000000027","2006.093",0.33,1,16.1,0.22,7.6,4.6,1,13
"1803",502439,"601100000020","2013.113",0.57,8.93,61.9,0.64,103,3.98,1,4
"1804",502440,"601100000021","2013.115",0.55,8.04,7.82,0.17,93,3.62,1,0
"1805",502441,"601100000051","2008.029",1.84,9.42,20.3,0.35,122,2.5,1,10
"1806",506489,"601102000001","2013.114",1.19,8.98,151,1.22,102,3.83,3,NA
"1807",502442,"601200000010","2009.091",6.65,27.1,57.1,0.6,252,6.64,4,5
"1808",502443,"610000000372","2003.044",2.3,30.8,29,0.63,103,11.4,2,4
"1809",502443,"610000000372","2008.022",2.1,26,23.7,0.75,92.9,10,3,4
"1810",502443,"610000000372","2013.109",0.87,26.4,21.7,0.63,101,9.49,4,26
"1811",502443,"610000000372","2018.025",0,37.4,17.3,0.73,108,8.33,2,7
"1812",502444,"610000000389","2008.023",2.57,23.8,23.4,0.67,93,9.87,3,1
"1813",502444,"610000000389","2018.026",0,38,19.1,0.78,112,8.16,2,6
"1814",502445,"610000000420","2003.045",1.7,31.3,29,0.63,101,12.2,2,0
"1815",502447,"610100000005","2009.084",0.85,3.35,10.2,0.05,160,6.62,4,7
"1816",502447,"610100000005","2013.110",0.39,3.35,14.5,0.05,153,5.94,4,0
"1817",502447,"610100000005","2015.044",0.58,4.843,18.2,0.2,153,7.85,NA,NA
"1818",521451,"610400000004","2018.024",0.3,8.35,19.5,0.15,162,6.64,5,6
"1819",521458,"610900000003","2018.027",0,8.03,14.2,0.5,125,6.19,4,3
"1820",502448,"610900000004","2009.087",0.39,5.99,9.63,0.22,187,8,4,6
"1821",521459,"610900000011","2018.028",NA,8.06,9.83,0.56,184,5.84,3,25
"1822",505425,"611300000024","2012.084",0.24,1,5.71,0.12,23,4.61,0,0
"1823",505425,"611300000024","2013.111",0.2,1,6.43,0.11,18,4.28,0,0
"1824",505425,"611300000024","2015.046",1.55,1,8.1,0.24,32,5.5,2,0
"1825",505425,"611300000024","2016.040",0.2,1,9.69,0.24,25,5.35,1,0
"1826",505425,"611300000024","2018.021",4.39,1,9.3,0.23,22.13,3.89,1,0
"1827",521449,"612500000057","2018.022",3.67,9.13,7.05,0.18,20,3.1,2,2
"1828",502450,"612500000081","2013.099",0.34,5.68,7.11,0.05,11,3.8,1,1
"1829",521450,"612506000002","2018.023",2.63,3.58,9.07,0.21,15.49,3.09,1,0
"1830",505426,"612506000024","2013.095",0.2,1,6.89,0.05,2,3.71,0,0
"1831",505426,"612506000024","2015.049",0.24,1,11,0.34,4.84,3.47,1,1
"1832",505426,"612506000024","2016.039",0.2,1,9.64,0.23,3,3.66,2,1
"1833",505427,"612506020001","2012.081",0.2,2,17.6,0.13,4.5,3.61,0,0
"1834",505427,"612506020001","2013.096",0.2,1,12.4,0.05,3,3.64,0,0
"1835",505427,"612506020001","2015.047",0.41,1,19,0.31,7.8,3.55,1,0
"1836",510277,"612506020011","2015.048",0.3,1,18.7,0.33,5.98,3.65,1,2
"1837",510277,"612506020011","2016.037",0.59,1,21.2,0.3,4,4.02,3,0
"1838",506426,"612506020101","2012.082",0.2,2,2.5,0.05,1,3.23,2,0
"1839",502451,"650000000444","2004.132",0.66,4.1,9,0.33,4.7,3.57,0,1
"1840",502452,"650000000513","2003.048",1,6.5,14,0.39,3.5,4.01,1,0
"1841",502453,"650000000518","2004.133",0.76,5.6,10,0.4,4.8,3.55,2,0
"1842",502454,"650000000524","2003.047",1.1,6.7,32,0.43,3.4,4,1,2
"1843",502454,"650000000524","2008.041",0.91,4.05,9.49,0.35,3.3,3.08,2,5
"1844",502455,"650000000656","2009.089",0.72,2.54,16.3,0.27,1.7,2.7,3,0
"1845",502457,"650000000675","2009.092",0.49,2.84,14.4,0.25,2,2.8,1,0
"1846",502457,"650000000675","2016.060",0.66,2.64,13.5,0.28,3.42,2.44,1,2
"1847",502459,"650400000013","2013.148",0.34,1,7.32,0.05,6,3.7,NA,NA
"1848",502459,"650400000013","2016.057",1.4,1,10.1,0.15,10.72,3.66,1,1
"1849",502460,"650600000001","2004.131",0.39,2.9,12,0.18,8,3.31,0,1
"1850",502461,"650600000018","2013.100",0.27,4.35,11.5,0.12,4.5,3.19,1,0
"1851",515412,"650600000059","2016.052",2.2,1,14.4,0.34,4.06,2.51,2,0
"1852",508445,"650600000085","2014.097",0.67,0.48,18.2,0.31,5.15,2.69,2,0
"1853",508445,"650600000085","2016.059",0.65,0.5,18.7,0.41,2.9,2.12,1,0
"1854",523029,"651400000020","2020.040",0,32.2,7.8,0.24,27.2,4.47,3,10
"1855",502463,"651400000058","2016.053",0.28,38.05,5.8,0.2,29,6.01,1,4
"1856",502465,"651400000065","2008.042",1.4,26.2,16.1,0.35,25.1,5.56,3,8
"1857",502466,"651400000070","2008.047",1.46,24.1,9.06,0.21,23.8,5.2,3,12
"1858",502469,"651400000110","2003.060",1.8,60.5,12,0.22,29.2,5.35,4,8
"1859",502469,"651400000110","2004.128",1.27,34.2,12,0.24,25.4,4.67,4,10
"1860",502469,"651400000110","2015.060",4.36,73.46,15.1,0.23,39,3.26,3,9
"1861",502469,"651400000110","2020.039",4.5,86,21.7,0.29,42.2,4.51,5,13
"1862",502472,"651400000121","2003.076",1.5,28.9,6,0.17,28.4,4.2,3,27
"1863",502472,"651400000121","2004.129",0.3,15,4,0.11,21.1,4.12,2,11
"1864",502472,"651400000121","2005.081",2.64,33.3,5.01,0.15,36,4.37,4,17
"1865",502472,"651400000121","2008.046",1.14,14.8,6.77,0.17,22.6,4.14,4,22
"1866",502472,"651400000121","2015.061",2.47,33.6,8.77,0.24,36.5,4.54,4,20
"1867",502472,"651400000121","2016.054",0.79,41.9,9.17,0.23,37,4.74,3,12
"1868",502473,"651400000126","2005.080",0.2,2.66,2.5,0.05,32.2,3.6,1,0
"1869",502473,"651400000126","2008.048",0.23,2.3,6.24,0.16,20.4,3.19,2,1
"1870",502473,"651400000126","2016.055",0.2,4.17,7.19,0.18,28,3.63,2,0
"1871",506492,"651401000001","2013.147",0.25,10.3,2.5,0.13,22,4.39,1,12
"1872",502474,"651401010009","2016.063",1.7,1,13.4,0.3,21,3.34,4,12
"1873",502474,"651401010009","2017.111",0.42,2.41,15.7,0.13,22,3.25,3,5
"1874",506491,"651402000010","2013.146",0.71,9.82,10.9,0.14,10,4.38,2,0
"1875",502476,"651403000001","2004.124",0.6,4.4,13,0.22,10,3.5,1,6
"1876",502476,"651403000001","2015.056",4.87,13.49,13.2,0.15,22,4.09,5,0
"1877",502476,"651403000001","2016.051",13.2,10.5,26.7,0.3,15,3.78,5,7
"1878",515414,"651403000007","2016.064",5.41,11.6,15.5,0.21,20,3.82,4,4
"1879",510045,"651403000031","2015.054",0.44,6.978,2.5,0.3,27,3.08,2,1
"1880",502480,"651403000033","2003.059",0.4,1.91,3,0.25,24.1,3.4,1,0
"1881",502480,"651403000033","2015.053",0.38,2.782,6.65,0.32,30,2.95,3,7
"1882",502481,"651403000043","2016.134",0.2,1,8.96,0.05,2.09,3.1,1,NA
"1883",510286,"651403030001","2015.052",0.63,3.782,16.9,0.25,14,3.71,4,3
"1884",505429,"651403040001","2015.057",0.5,9.94,8.23,0.3,26.5,5.07,3,9
"1885",510046,"651403050001","2015.059",0.3,27.62,5.07,0.45,8,3.57,2,0
"1886",510047,"651403050007","2015.058",0.21,1,6.43,0.23,0.01,2.4,0,1
"1887",510049,"651403060001","2015.055",0.81,1,8.43,0.05,9,1.23,3,20
"1888",515394,"651405000003","2016.049",0.29,18.2,7.41,0.17,16,4.35,4,2
"1889",502482,"651405000005","2003.058",0.47,9.7,4,0.19,12,4.82,1,2
"1890",502482,"651405000005","2004.125",2.1,5.9,11,0.05,11.3,4.2,NA,3
"1891",502482,"651405000005","2008.043",0.21,5.7,2.5,0.14,11.2,3.86,1,2
"1892",502482,"651405000005","2015.062",2.03,29.09,8.66,0.28,20.5,5.45,2,0
"1893",502483,"651405000010","2008.044",0.41,4.51,9.58,0.13,10.7,3.95,1,2
"1894",502483,"651405000010","2015.063",0.44,25.1,5.69,0.33,15,5.02,1,0
"1895",502483,"651405000010","2016.050",0.39,16,12.1,0.19,15,3.97,2,2
"1896",502488,"651406000007","2016.062",1.1,10.2,6.79,0.25,21,4.72,3,10
"1897",502489,"651409000003","2004.127",0.25,1,6,0.17,3.2,3.78,1,3
"1898",502489,"651409000003","2008.045",0.47,1,13,0.18,3.9,3.69,3,6
"1899",502490,"651409010002","2004.126",4.37,22.1,9,0.4,33.8,6.63,1,3
"1900",502491,"651413000001","2004.130",0.89,16,15,0.15,16.9,3.92,2,13
"1901",506372,"651900000001","2016.056",1.97,1,11.7,0.18,2,2.03,1,1
"1902",515415,"651900000053","2016.065",2.3,1,12.2,0.23,2.34,1.85,5,2
"1903",502493,"652105000007","2008.033",0.8,7.22,17.2,0.37,4.4,2.57,0,0
"1904",502493,"652105000007","2016.061",0.66,8.11,13.5,0.33,7.49,2.43,1,1
"1905",502494,"652300000004","2016.058",0.33,1,9.56,0.16,1.45,2.67,2,0
"1906",515410,"660600000103","2016.044",0.2,9.9,7.95,0.15,23,5.67,1,2
"1907",502496,"660600000117","2008.061",0.76,7.84,10.3,0.2,15.5,4.92,2,6
"1908",502496,"660600000117","2009.093",0.74,6.38,19.2,0.19,10.1,4.18,2,0
"1909",502496,"660600000117","2010.090",0.23,8.03,8.62,0.05,23.4,5.9,2,0
"1910",502496,"660600000117","2012.083",0.36,8.68,7.38,0.05,11,4.97,1,0
"1911",502496,"660600000117","2013.143",1.09,7.48,11.2,0.16,12,4.02,1,2
"1912",502496,"660600000117","2015.051",0.52,11.4,9.82,0.28,22,4.82,2,1
"1913",502496,"660600000117","2017.101",1.3,10.4,11.4,0.19,22,4.11,1,0
"1914",502497,"660600000176","2003.049",1.2,20.4,48,0.41,15.8,4.67,1,6
"1915",502497,"660600000176","2008.062",1.92,20.9,62.4,0.44,22.1,4.53,2,7
"1916",502497,"660600000176","2016.041",1.02,21.2,132,0.7,27,5.41,2,1
"1917",502499,"670000000166","2012.080",0.28,3.57,6.21,0.05,35,6.22,3,0
"1918",502499,"670000000166","2013.142",0.2,4.35,5.64,0.05,21,4.8,2,3
"1919",502499,"670000000166","2014.096",0.21,4.1,8.5,0.05,36,5.82,1,1
"1920",502499,"670000000166","2015.050",0.93,5.609,7.23,0.05,37,5.77,2,6
"1921",502499,"670000000166","2016.043",0.3,4.83,7.45,0.05,31,6.73,1,8
"1922",502499,"670000000166","2017.106",0,5.64,9.71,0.1,31,4.82,1,2
"1923",502499,"670000000166","2018.113",NA,3.64,11.9,0.13,21,3.58,1,9
"1924",502499,"670000000166","2019.118",0,6.18,9,0.05,37.5,5.556,3,1
"1925",502499,"670000000166","2020.042",0.2,5.1,7.7,0.12,32,5.05,1,3
"1926",502502,"670600000017","2003.056",0.55,0.77,13,0.13,41,5.07,2,12
"1927",502502,"670600000017","2008.060",0.28,1,5.83,0.05,34.3,5.23,2,15
"1928",501551,"21231706C008","2010.067",0.73,1,9.72,0.17,49.1,4.43,3,8
"1929",501551,"21231706C008","2011.018",NA,1,5.68,NA,41.5,NA,2,4
"1930",501551,"21231706C008","2012.037",1.6,1,7.07,0.23,53,10.8,1,8
"1931",501551,"21231706C008","2013.013",0.21,1,7.02,0.19,60,8.98,2,10
"1932",501974,"4904A0000003","2007.131",9.73,250,118,1.13,96.1,14.7,5,24
"1933",501996,"490A00000003","2004.178",0.94,196,23,1.57,183,27.9,4,34
"1934",501996,"490A00000003","2010.119",2.71,224,30.9,1.24,222,20.8,4,13
"1935",501996,"490A00000003","2015.132",20.8,140.5,85.6,0.62,93.5,15.44,5,19
"1936",510093,"49323825A001","2020.097",1.2,239,5.4,0.31,124,25.8,4,2
"1937",502077,"49403508A012","2006.021",0.39,12.9,2.5,0.29,9.1,4.63,2,3
"1938",502077,"49403508A012","2020.109",0.2,13.8,2.5,0.36,14.5,4.61,1,0
"1939",510279,"49561209C023","2015.105",0.51,1,7.13,0.17,43,3.62,1,6
"1940",510279,"49561209C023","2016.002",1.2,1,10.6,0.26,39,3.25,1,12
"1941",502262,"55150508B002","2003.086",0.45,0.33,6,0.32,8.2,4.77,0,2
"1942",502262,"55150508B002","2016.109",0.2,1,6.28,0.46,16,5.4,1,5
"1943",502262,"55150508B002","2017.119",2.2,1,9.53,0.55,14,4.81,0,2
"1944",502522,"LCT090700002","2019.145",4.2,36.3,69,0.45,370,608.692,5,10
"1945",502525,"LCT300200002","2003.126",11.9,166,30,0.87,198,23.2,4,18
"1946",502525,"LCT300200002","2004.171",2.36,126,19,1.16,210,23.8,4,17
"1947",502525,"LCT300200002","2005.134",1.64,114,25.2,1.61,212,37.2,4,28
